number,street,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
21.0,WYCKOFF ST               ,,,,,1.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,,,,1.0
35.0,WYCKOFF ST               ,,,,,0.0,,0.0,0.0,0.0,,1.0,,,,,,,,,,0.0,,,,1.0
40.0,WYCKOFF ST               ,,,,,0.0,,0.0,0.0,1.0,,0.0,,,,,,,,,,0.0,,,,1.0
48.0,WYCKOFF ST               ,,,,,0.0,,1.0,0.0,0.0,,0.0,,,,,,,,,,0.0,,,,1.0
89.0,WYCKOFF ST               ,,,,,0.0,,0.0,1.0,0.0,,0.0,,,,,,,,,,1.0,,,,2.0
231.0,W 246TH ST              ,,,,,0.0,,,,,0.0,0.0,1.0,,,,,,,,1.0,0.0,,,,2.0
600.0,W 246TH ST              ,,,,,1.0,,,,,1.0,0.0,0.0,,,,,,,,0.0,0.0,,,,2.0
630.0,W 246TH ST              ,,,,,0.0,,,,,0.0,1.0,0.0,,,,,,,,0.0,0.0,,,,1.0
695.0,W 246TH ST              ,,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,0.0,1.0,,,,1.0
204.0,VANDERBILT AV           ,,,,,,,,,0.0,,0.0,,,,,0.0,,1.0,,,,,,0.0,1.0
315.0,VANDERBILT AV           ,,,,,,,,,1.0,,1.0,,,,,0.0,,0.0,,,,,,1.0,3.0
463.0,VANDERBILT AV           ,,,,,,,,,1.0,,0.0,,,,,0.0,,0.0,,,,,,0.0,1.0
606.0,VANDERBILT AV           ,,,,,,,,,0.0,,0.0,,,,,1.0,,0.0,,,,,,0.0,1.0
167.0,BEDFORD ROAD            ,,,,,,,,,,,2.0,1.0,0.0,,,,,,,,0.0,,,0.0,3.0
480.0,BEDFORD ROAD            ,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,0.0,,,0.0,1.0
630.0,BEDFORD ROAD            ,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,1.0,,,1.0,2.0
1.0,WILD TURKEY WAY           ,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,5.0
3.0,WILD TURKEY WAY           ,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,1.0
1511.0,UTOPIA PKWY            ,,,,,,,,,,,1.0,,,,0.0,0.0,,,,,,,,,1.0
3920.0,UTOPIA PKWY            ,,,,,,,,,,,0.0,,,,2.0,2.0,,,,,,,,,4.0
8110.0,UTOPIA PKWY            ,,,,,,,,,,,0.0,,,,0.0,1.0,,,,,,,,,1.0
10306.0,27TH AV               ,,,,,,,,1.0,1.0,1.0,,,,,0.0,0.0,1.0,,,,,,,,4.0
11915.0,27TH AV               ,,,,,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,,,,,,,,2.0
12.0,E 73RD ST                ,,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,,,,,,,1.0
23.0,E 73RD ST                ,,,,,,,,,,,,,,0.0,1.0,,0.0,0.0,,,,,,,1.0
24.0,E 73RD ST                ,,,,,,,,,,,,,,0.0,0.0,,0.0,3.0,,,,,,,3.0
55.0,E 73RD ST                ,,,,,,,,,,,,,,1.0,0.0,,0.0,0.0,,,,,,,1.0
3204.0,171ST ST               ,,,,,,,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,1.0
6914.0,171ST ST               ,,,,,,,,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,1.0
7322.0,171ST ST               ,,,,,,,,0.0,0.0,1.0,0.0,,,1.0,,,,,,,,,,,2.0
8804.0,171ST ST               ,,,,,,,,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,1.0
9026.0,171ST ST               ,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,1.0
110.0,RIVERSIDE ON 83RD  S    ,,,,,,,,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,6.0
38.0,GROVE AVE                ,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,6.0
24.0,ELDERT ST                ,,,,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,2.0
87.0,ELDERT ST                ,,,,,0.0,,4.0,0.0,,,,,,,,,,,,,,,,,4.0
200.0,MADISON ON 36TH ST      ,,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,,,6.0
250.0,GORGE ROAD              ,,,,0.0,,,0.0,0.0,,,0.0,,,,,1.0,,1.0,,,,,,,2.0
375.0,GORGE ROAD              ,,,,1.0,,,0.0,0.0,,,0.0,,,,,0.0,,0.0,,,,,,,1.0
441.0,GORGE ROAD              ,,,,0.0,,,1.0,1.0,,,1.0,,,,,0.0,,0.0,,,,,,,3.0
19.0,WYNWOOD RD               ,,,,0.0,0.0,,,,,,,,,1.0,,1.0,,,,,,,,,2.0
22.0,WYNWOOD RD               ,,,,3.0,1.0,,,,,,,,,0.0,,0.0,,,,,,,,,4.0
132.0,N 5TH ST                ,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,1.0,,1.0
150.0,N 5TH ST                ,,,,,,1.0,1.0,,,,,0.0,,,,,,,0.0,0.0,,,0.0,,2.0
211.0,N 5TH ST                ,,,,,,0.0,0.0,,,,,1.0,,,,,,,1.0,1.0,,,0.0,,3.0
32.0,YARMOUTH ROAD            ,,,,,1.0,,3.0,,1.0,,,1.0,,,,,,,,,,,,,6.0
234.0,RALPH AV                ,,,,,,,,0.0,0.0,1.0,,0.0,,,,0.0,,,,,,,,,1.0
292.0,RALPH AV                ,,,,,,,,1.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,1.0
439.0,RALPH AV                ,,,,,,,,0.0,0.0,0.0,,0.0,,,,1.0,,,,,,,,,1.0
599.0,RALPH AV                ,,,,,,,,0.0,1.0,0.0,,0.0,,,,0.0,,,,,,,,,1.0
947.0,RALPH AV                ,,,,,,,,0.0,0.0,0.0,,1.0,,,,1.0,,,,,,,,,2.0
122.0,FENIMORE ST             ,,,,,,,0.0,1.0,,,,0.0,,0.0,,,,,,,,0.0,,,1.0
160.0,FENIMORE ST             ,,,,,,,1.0,0.0,,,,1.0,,0.0,,,,,,,,0.0,,,2.0
227.0,FENIMORE ST             ,,,,,,,1.0,0.0,,,,0.0,,0.0,,,,,,,,0.0,,,1.0
276.0,FENIMORE ST             ,,,,,,,0.0,0.0,,,,0.0,,1.0,,,,,,,,0.0,,,1.0
742.0,FENIMORE ST             ,,,,,,,0.0,0.0,,,,0.0,,0.0,,,,,,,,1.0,,,1.0
1271.0,NOBLE AV               ,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0
1420.0,NOBLE AV               ,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,4.0
10.0,WEST DR                  ,,,,,1.0,0.0,,0.0,,,,,,1.0,,,,,,,,,,,2.0
27.0,WEST DR                  ,,,,,0.0,3.0,,1.0,,,,,,0.0,,,,,,,,,,,4.0
1055.0,RIVER ROAD             ,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,,,,,,,1.0
1416.0,RIVER ROAD             ,,,,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,,,,,,,,2.0
7912.0,RIVER ROAD             ,,,,0.0,1.0,,0.0,0.0,,,,,,,,0.0,,,,,,,,,1.0
8100.0,RIVER ROAD             ,,,,1.0,0.0,,1.0,0.0,,,,,,,,0.0,,,,,,,,,2.0
610.0,BROADWAY-  E HOUSTON    ,,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,,,1.0,,,,6.0
33.0,N 3RD ST                 ,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,1.0,,,0.0,,,,1.0
57.0,N 3RD ST                 ,,,,,,,0.0,1.0,,,,,,,0.0,0.0,,0.0,,,0.0,,,,1.0
63.0,N 3RD ST                 ,,,,,,,0.0,0.0,,,,,,,1.0,1.0,,0.0,,,1.0,,,,3.0
64.0,N 3RD ST                 ,,,,,,,1.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,,,1.0
112.0,W 136TH ST              ,,,,,,,0.0,,,1.0,,0.0,,0.0,,,,,,,0.0,,,,1.0
124.0,W 136TH ST              ,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,1.0,,,,1.0
151.0,W 136TH ST              ,,,,,,,0.0,,,0.0,,0.0,,2.0,,,,,,,0.0,,,,2.0
162.0,W 136TH ST              ,,,,,,,0.0,,,0.0,,1.0,,0.0,,,,,,,0.0,,,,1.0
213.0,W 136TH ST              ,,,,,,,1.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,1.0
100.0,LA SALLE ST             ,,,,,,,5.0,,,,,,1.0,,,,,,,,,,,,6.0
9140.0,LAMONT AV              ,,,,,,,,,,0.0,0.0,,,,,,1.0,,,,,,,,1.0
9335.0,LAMONT AV              ,,,,,,,,,,4.0,1.0,,,,,,0.0,,,,,,,,5.0
12.0,W 108TH ST               ,,,,,,,0.0,0.0,,,,,,2.0,0.0,,,,,,,,,,2.0
15.0,W 108TH ST               ,,,,,,,1.0,1.0,,,,,,0.0,1.0,,,,,,,,,,3.0
68.0,W 108TH ST               ,,,,,,,0.0,1.0,,,,,,0.0,0.0,,,,,,,,,,1.0
14.0,MORNINGSIDE AV           ,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,1.0
88.0,MORNINGSIDE AV           ,,,,,,,1.0,0.0,2.0,,,,,,,,,,,,,,,,3.0
98.0,MORNINGSIDE AV           ,,,,,,,0.0,0.0,2.0,,,,,,,,,,,,,,,,2.0
456.0,ALABAMA AV              ,,,,,,,,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,1.0
469.0,ALABAMA AV              ,,,,,,,,1.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,1.0
565.0,ALABAMA AV              ,,,,,,,,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,1.0
840.0,ALABAMA AV              ,,,,,,,,0.0,1.0,1.0,,0.0,0.0,,,,,,,,,,,,2.0
880.0,ALABAMA AV              ,,,,,,,,0.0,0.0,0.0,,1.0,0.0,,,,,,,,,,,,1.0
144.0,NEWPORT ST              ,,,,,,,,0.0,,,,,0.0,0.0,1.0,,0.0,,,1.0,,,,,2.0
206.0,NEWPORT ST              ,,,,,,,,1.0,,,,,1.0,1.0,0.0,,1.0,,,0.0,,,,,4.0
7020.0,71ST PL                ,,,,,,3.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,4.0
7028.0,71ST PL                ,,,,,,0.0,0.0,,1.0,1.0,,,,,,,,,,,,,,,2.0
1118.0,AVENUE Y               ,,,,,,,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,,,,1.0
3020.0,AVENUE Y               ,,,,,,,,2.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,5.0
25330.0,CRAFT AV              ,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,6.0
163.0,GRAFTON ST              ,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,0.0,,,,,4.0
308.0,GRAFTON ST              ,,,,,,0.0,,,1.0,0.0,0.0,,,,,,,,,0.0,,,,,1.0
323.0,GRAFTON ST              ,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,1.0
6419.0,JAY AV                 ,,,,,,,4.0,1.0,,,,,1.0,,,,,,,,,,,,6.0
275.0,BROAD HOLLOW RD         ,,,,,,,,,,,,1.0,,0.0,,0.0,,,0.0,,,,,,1.0
400.0,BROAD HOLLOW RD         ,,,,,,,,,,,,0.0,,0.0,,0.0,,,2.0,,,,,,2.0
445.0,BROAD HOLLOW RD         ,,,,,,,,,,,,1.0,,0.0,,0.0,,,0.0,,,,,,1.0
534.0,BROAD HOLLOW RD         ,,,,,,,,,,,,0.0,,1.0,,1.0,,,0.0,,,,,,2.0
1.0,E 15TH ST                 ,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,1.0,,1.0
7.0,E 15TH ST                 ,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,1.0,0.0,,5.0
1141.0,HARVARD PLACE          ,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,6.0
1420.0,FREEPORT LP            ,,,,,,2.0,,,1.0,2.0,,,,,,,,,,0.0,,,,,5.0
1430.0,FREEPORT LP            ,,,,,,0.0,,,0.0,0.0,,,,,,,,,,1.0,,,,,1.0
14.0,FAIRVIEW AVE             ,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,1.0,,,1.0
34.0,FAIRVIEW AVE             ,,,,,1.0,0.0,,,,,,,,1.0,,,,,,,,0.0,,,2.0
79.0,FAIRVIEW AVE             ,,,,,2.0,1.0,,,,,,,,0.0,,,,,,,,0.0,,,3.0
1835.0,26TH AV                ,,,,,,,1.0,3.0,1.0,,,,,0.0,,,,,,,,,,,5.0
8740.0,26TH AV                ,,,,,,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,1.0
8710.0,51ST AV                ,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,2.0
9222.0,51ST AV                ,,,,,,,,,,0.0,0.0,3.0,1.0,,,,,,,,,,,,4.0
2640.0,95TH ST                ,,,,,0.0,,,,2.0,,0.0,0.0,0.0,,,,,,,,,,,,2.0
4035.0,95TH ST                ,,,,,0.0,,,,0.0,,0.0,1.0,0.0,,,,,,,,,,,,1.0
9520.0,95TH ST                ,,,,,1.0,,,,0.0,,1.0,0.0,1.0,,,,,,,,,,,,3.0
1.0,METLIFE STADIUM DRIV      ,,,,,,,,,,,,,,,1.0,,,,,,,,4.0,1.0,6.0
792.0,COLUMBUS ON 100TH  S    ,,,,,1.0,,,,5.0,,,,,,,,,,,,,,,,6.0
70.0,LEWIS AVE                ,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,6.0
3028.0,50TH ST                ,,,,,0.0,,0.0,,0.0,,,1.0,,,,1.0,,,,,,,,,2.0
3072.0,50TH ST                ,,,,,0.0,,0.0,,1.0,,,0.0,,,,0.0,,,,,,,,,1.0
4142.0,50TH ST                ,,,,,1.0,,2.0,,0.0,,,0.0,,,,0.0,,,,,,,,,3.0
34.0,W 134TH ST               ,,,,,,,,,,,,,,0.0,,1.0,1.0,,,0.0,0.0,0.0,,,2.0
35.0,W 134TH ST               ,,,,,,,,,,,,,,1.0,,0.0,0.0,,,1.0,1.0,1.0,,,4.0
2326.0,SOUND ST               ,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,6.0
550.0,MADISON ON 55TH ST      ,,,,,,,,,,,1.0,,,3.0,,,,,,,,1.0,,1.0,6.0
60.0,GLENMORE AV              ,,,,,,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,6.0
15.0,W 16TH ST                ,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,1.0,,,1.0
16.0,W 16TH ST                ,,,,0.0,,,2.0,,,0.0,,,,,,,,,,,,0.0,,,2.0
43.0,W 16TH ST                ,,,,2.0,,,0.0,,,1.0,,,,,,,,,,,,0.0,,,3.0
9535.0,CULLODEN PL            ,,,,,,,4.0,,1.0,1.0,,,,,,,,,,,,,,,6.0
509.0,11TH ST                 ,,,,,,0.0,1.0,,,0.0,,,,1.0,1.0,,,,,,,,,,3.0
536.0,11TH ST                 ,,,,,,0.0,0.0,,,1.0,,,,0.0,0.0,,,,,,,,,,1.0
608.0,11TH ST                 ,,,,,,0.0,0.0,,,0.0,,,,0.0,1.0,,,,,,,,,,1.0
636.0,11TH ST                 ,,,,,,1.0,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,1.0
11007.0,73RD RD               ,,,,,,,0.0,,,0.0,,,1.0,0.0,,,,,,,,0.0,,,1.0
11020.0,73RD RD               ,,,,,,,1.0,,,0.0,,,0.0,0.0,,,,,,,,2.0,,,3.0
11021.0,73RD RD               ,,,,,,,0.0,,,1.0,,,0.0,1.0,,,,,,,,0.0,,,2.0
344.0,14TH ST                 ,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0
369.0,14TH ST                 ,,,,,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,4.0
392.0,14TH ST                 ,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0
6.0,FERNDALE ROAD             ,,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,6.0
1111.0,MARCUS AV              ,,,,,,,,,0.0,,1.0,1.0,1.0,,0.0,,0.0,,,,,,,,3.0
1981.0,MARCUS AV              ,,,,,,,,,0.0,,0.0,0.0,0.0,,1.0,,0.0,,,,,,,,1.0
2800.0,MARCUS AV              ,,,,,,,,,1.0,,0.0,0.0,0.0,,0.0,,1.0,,,,,,,,2.0
2920.0,W 21ST ST              ,,,,,,,,2.0,2.0,,,0.0,,,,,,0.0,,,,,,,4.0
3050.0,W 21ST ST              ,,,,,,,,0.0,0.0,,,1.0,,,,,,1.0,,,,,,,2.0
2.0,RIVER TE                  ,,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,5.0
8.0,RIVER TE                  ,,,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,1.0,,,,1.0
1248.0,DE KALB AV             ,,,,,,0.0,,0.0,2.0,,,,,,0.0,,,,0.0,,,,,,2.0
1251.0,DE KALB AV             ,,,,,,0.0,,1.0,0.0,,,,,,0.0,,,,0.0,,,,,,1.0
1471.0,DE KALB AV             ,,,,,,0.0,,0.0,0.0,,,,,,1.0,,,,0.0,,,,,,1.0
1610.0,DE KALB AV             ,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,,1.0,,,,,,1.0
1751.0,DE KALB AV             ,,,,,,1.0,,0.0,0.0,,,,,,0.0,,,,0.0,,,,,,1.0
1.0,PROSPECT PK W             ,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,6.0
282.0,ROCKINGSTONE AVE        ,,,,2.0,,,1.0,,,,,,,,,3.0,,,,,,,,,6.0
1.0,BATTERY PL                ,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,6.0
40.0,BRAYTON ST               ,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,6.0
1.0,SUTTON PL S               ,,,,,,,,,0.0,,,,,,,,2.0,0.0,,,,,,,2.0
2.0,SUTTON PL S               ,,,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,4.0
25.0,ALLEN ST                 ,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,1.0
45.0,ALLEN ST                 ,,,,,,,,,,,,,,,,0.0,4.0,0.0,,,,,,,4.0
48.0,ALLEN ST                 ,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,1.0
8015.0,GRENFELL ST            ,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,6.0
1470.0,E 33RD ST              ,,,,,,,0.0,1.0,,,,0.0,,,,,,,,,0.0,0.0,,,1.0
1494.0,E 33RD ST              ,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,1.0,2.0,,,3.0
1565.0,E 33RD ST              ,,,,,,,0.0,0.0,,,,1.0,,,,,,,,,0.0,0.0,,,1.0
1652.0,E 33RD ST              ,,,,,,,1.0,0.0,,,,0.0,,,,,,,,,0.0,0.0,,,1.0
10466.0,212TH ST              ,,,,,,0.0,,1.0,,1.0,,,,,,0.0,,,,,,,,,2.0
11439.0,212TH ST              ,,,,,,1.0,,2.0,,0.0,,,,,,1.0,,,,,,,,,4.0
222.0,E MAIN STREET           ,,,,,,,,,0.0,,,0.0,,,2.0,1.0,,,,,,,,,3.0
301.0,E MAIN STREET           ,,,,,,,,,0.0,,,0.0,,,1.0,0.0,,,,,,,,,1.0
390.0,E MAIN STREET           ,,,,,,,,,1.0,,,1.0,,,0.0,0.0,,,,,,,,,2.0
67.0,LUDLOW ST                ,,,,,,,1.0,,,,,,0.0,0.0,0.0,,,,,,,0.0,,,1.0
71.0,LUDLOW ST                ,,,,,,,0.0,,,,,,2.0,1.0,1.0,,,,,,,0.0,,,4.0
87.0,LUDLOW ST                ,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,1.0,,,1.0
246.0,BAY RIDGE PY            ,,,,,,,,,1.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,,,,1.0
370.0,BAY RIDGE PY            ,,,,,,,,,0.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,5.0
14.0,W 107TH ST               ,,,,,,0.0,,,1.0,1.0,,,0.0,,,,,,,,,,,,2.0
64.0,W 107TH ST               ,,,,,,0.0,,,2.0,0.0,,,0.0,,,,,,,,,,,,2.0
69.0,W 107TH ST               ,,,,,,1.0,,,0.0,0.0,,,1.0,,,,,,,,,,,,2.0
26359.0,74TH AV               ,,,,,,,,,,,2.0,,,1.0,1.0,,2.0,,,,,,,,6.0
400.0,JONES RD                ,,,,,,,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,6.0
90.0,GRAND AV                 ,0.0,,,,,,,1.0,1.0,,,,,,0.0,,,,,,,,,0.0,2.0
91.0,GRAND AV                 ,0.0,,,,,,,0.0,0.0,,,,,,1.0,,,,,,,,,0.0,1.0
95.0,GRAND AV                 ,1.0,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,2.0,3.0
8901.0,ROCKAWAY BL            ,,,,,,,,,,,,,0.0,0.0,,,,0.0,,1.0,,0.0,,0.0,1.0
9502.0,ROCKAWAY BL            ,,,,,,,,,,,,,0.0,0.0,,,,1.0,,0.0,,0.0,,0.0,1.0
9602.0,ROCKAWAY BL            ,,,,,,,,,,,,,0.0,1.0,,,,0.0,,0.0,,0.0,,0.0,1.0
9627.0,ROCKAWAY BL            ,,,,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,1.0,1.0
9818.0,ROCKAWAY BL            ,,,,,,,,,,,,,1.0,0.0,,,,0.0,,0.0,,1.0,,0.0,2.0
21.0,CAMBRIDGE PL             ,,,,,,4.0,1.0,,0.0,,,,,,,,,,,,,,,,5.0
22.0,CAMBRIDGE PL             ,,,,,,0.0,0.0,,1.0,,,,,,,,,,,,,,,,1.0
410.0,LORIMER ST              ,,,,,,,1.0,,1.0,,,,0.0,,,,,,,,0.0,,,,2.0
575.0,LORIMER ST              ,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,2.0,,,,2.0
928.0,LORIMER ST              ,,,,,,,1.0,,0.0,,,,1.0,,,,,,,,0.0,,,,2.0
1.0,UNIVERSITY SQ DR          ,,,,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,6.0
30.0,LAFAYETTE AV             ,1.0,,,,,,,,,,,,,0.0,,,,,,1.0,,,,1.0,3.0
38.0,LAFAYETTE AV             ,0.0,,,,,,,,,,,,,1.0,,,,,,0.0,,,,0.0,1.0
71.0,LAFAYETTE AV             ,1.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,1.0,2.0
54.0,PEARL ST                 ,0.0,,,,,,,,,,,,1.0,,,,0.0,,,,0.0,,,0.0,1.0
76.0,PEARL ST                 ,0.0,,,,,,,,,,,,0.0,,,,1.0,,,,0.0,,,0.0,1.0
83.0,PEARL ST                 ,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,1.0,,,0.0,1.0
93.0,PEARL ST                 ,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,1.0,1.0
95.0,PEARL ST                 ,2.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,2.0
740.0,64TH ST                 ,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,0.0,,,,,,,4.0
745.0,64TH ST                 ,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,1.0,,,,,,,2.0
100.0,CHESTNUT RIDGE RD       ,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0
155.0,CHESTNUT RIDGE RD       ,,,,,0.0,0.0,0.0,,,,,,1.0,,,,,,0.0,,,,,,1.0
250.0,CHESTNUT RIDGE RD       ,,,,,0.0,0.0,0.0,,,,,,1.0,,,,,,0.0,,,,,,1.0
270.0,CHESTNUT RIDGE RD       ,,,,,1.0,1.0,1.0,,,,,,0.0,,,,,,0.0,,,,,,3.0
9.0,BARBARA DRIVE             ,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,6.0
27.0,BLEECKER ST              ,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,1.0
77.0,BLEECKER ST              ,1.0,,,,,0.0,0.0,2.0,,,,,,,,,,,,0.0,,,,,3.0
89.0,BLEECKER ST              ,0.0,,,,,1.0,1.0,0.0,,,,,,,,,,,,0.0,,,,,2.0
100.0,DELAWANNA AVE           ,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,1.0,,,,,,6.0
104.0,S OXFORD ST             ,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,1.0,,,1.0
124.0,S OXFORD ST             ,,,,,,1.0,,,1.0,,,,,,,,,,,0.0,,0.0,,,2.0
144.0,S OXFORD ST             ,,,,,,0.0,,,0.0,,,,,,,,,,,1.0,,0.0,,,1.0
147.0,S OXFORD ST             ,,,,,,1.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,1.0
160.0,S OXFORD ST             ,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,1.0,,,1.0
1.0,STUYVESANT OV             ,,,,,,0.0,,0.0,1.0,,0.0,,,,1.0,,,,,,,,,,2.0
2.0,STUYVESANT OV             ,,,,,,0.0,,1.0,0.0,,0.0,,,,0.0,,,,,,,,,,1.0
7.0,STUYVESANT OV             ,,,,,,1.0,,0.0,0.0,,1.0,,,,1.0,,,,,,,,,,3.0
1.0,FORDHAM PZ                ,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,6.0
335.0,MADISON                 ,,,,,,,,,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,1.0
520.0,MADISON                 ,,,,,,,,,1.0,,,,0.0,,0.0,,,,,,0.0,1.0,,,2.0
535.0,MADISON                 ,,,,,,,,,0.0,,,,1.0,,0.0,,,,,,0.0,0.0,,,1.0
667.0,MADISON                 ,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,2.0,0.0,,,2.0
833.0,40TH AV                 ,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,5.0
843.0,40TH AV                 ,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,1.0
21.0,AUDUBON AV               ,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,5.0
51.0,AUDUBON AV               ,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,1.0
10201.0,66TH RD               ,,,,,,,,,,0.0,,,0.0,,1.0,1.0,,0.0,1.0,,,,,,3.0
10210.0,66TH RD               ,,,,,,,,,,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,1.0
10230.0,66TH RD               ,,,,,,,,,,0.0,,,0.0,,0.0,0.0,,1.0,0.0,,,,,,1.0
10841.0,66TH RD               ,,,,,,,,,,1.0,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,1.0
104.0,SHERIDAN AV             ,,,,,,,1.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,,,,,,1.0
109.0,SHERIDAN AV             ,,,,,,,0.0,,1.0,0.0,1.0,,,0.0,,,,0.0,,,,,,,2.0
233.0,SHERIDAN AV             ,,,,,,,0.0,,0.0,1.0,0.0,,,0.0,,,,0.0,,,,,,,1.0
243.0,SHERIDAN AV             ,,,,,,,0.0,,0.0,0.0,0.0,,,1.0,,,,0.0,,,,,,,1.0
900.0,SHERIDAN AV             ,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,,,1.0,,,,,,,1.0
1170.0,E 98TH ST              ,,,,,,,0.0,0.0,,1.0,1.0,,,,,,,,,,1.0,,,,3.0
