1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,number,street,total
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3308.0,"Decatur Ave Williamsbridge, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3309.0,"Decatur Ave Williamsbridge, BX",12.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,3311.0,"Decatur Ave Williamsbridge, BX",22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3312.0,"Decatur Ave Williamsbridge, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3317.0,"Decatur Ave Williamsbridge, BX",3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3318.0,"Decatur Ave Williamsbridge, BX",5.0
0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,3321.0,"Decatur Ave Williamsbridge, BX",21.0
6.0,1.0,1.0,1.0,2.0,5.0,26.0,46.0,22.0,32.0,24.0,13.0,19.0,28.0,27.0,38.0,17.0,23.0,24.0,15.0,15.0,15.0,14.0,10.0,3322.0,"Decatur Ave Williamsbridge, BX",424.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3323.0,"Decatur Ave Williamsbridge, BX",11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3327.0,"Decatur Ave Williamsbridge, BX",3.0
